image_id,captions,ShortDesc
283874,"['Merchants sitting while selling off produce to others. ', 'A bunch of bananas laid out under umbrellas.', ""Sellers shield themselves with umbrellas during a farmer's market."", 'A woman is sitting with a group of bananas in a marketplace along with other woman that are selling fruit under umbrellas.', 'A woman sits with bundles of bananas at a market. ']","In a busy market, some nice people are selling fruits. There are big bunches of yellow bananas under colorful umbrellas. Everyone is happy and chatting!"
522194,"['A man in a tie standing in a white room.', 'A young man standing in an almost empty room.', 'A man dressed in business casual attire is alone in a room.', 'Electronics expert ready to demonstrate your home video system.  ', 'A man standing wearing black pants, black shirt and purple tie.']","In a bright white room, a man with a purple tie stands all by himself. He looks ready to show cool gadgets for watching videos. His black pants and shirt make him look smart!"
319257,"['A cat is laying on the other side of a cactus.', 'a cat laydoing by a window close to a plant ', 'The cat is laying down by the cactus in the sun. ', 'Grey cat sitting in front of a green cactus.', 'A cat behind a cactus, in front of a window.']",A soft grey cat is resting by a big green cactus. The sun shines on the cat through the window. It looks cozy and happy!
121457,"['Several boats out off the shore of a lake.', 'A large body of water with boats on top of it.', 'a boat sails across a big pond outside', 'Several people are sailing their boats on a lake.', 'A sailboat is seen near some smaller boats.']","Boats are dancing on the big, shiny lake. Some people are having fun sailing their boats. A tall sailboat glides by the little ones!"
144929,"['A young girl jumping into the air while holding an umbrella.', 'A girl jumping in the air with an umbrella.', 'A young girl wearing shorts leaps into the air while holding an umbrella.', 'A girl is jumping into the air with an umbrella.', 'A little girl jumping in the air with an umbrella.']",A little girl is flying up high with her umbrella. She wears shorts and looks so happy! It’s like she’s dancing with the clouds!
84643,"['An elephant walking around its enclosure at the zoo.', 'An elephant inside an enclosure with trees surrounding.', 'An elephant with tusks in an enclosure walking by.', ""An elephant is walking in it's encasement. "", ""An elephant walking past a rock wall with a smile on it's face.""]",The big elephant walks in its home at the zoo. It has big tusks and a happy smile. Trees and rocks are all around it!
100543,"['Happy people are dressed up and holding umbrellas.', 'A cluster of people stand under white umbrellas.', 'Several people are dressed up and smiling under umbrellas', 'A group of people standing next to each other with umbrellas.', 'A group of people stand with large white umbrellas. ']",People are all dressed up and smiling together. They hold big white umbrellas that look like clouds. It feels like a happy party in the rain!
505335,"['A group of people stand out side with umbrellas.', 'An event during which people are standing around and listening to a lady speak.', 'a woman with a white coat gives a speech to a group of people.', 'A crowd of well dressed people standing next to each other.', 'Woman addresses a group in business attire carrying umbrellas.']",People are outside with big umbrellas. A lady in a white coat talks to them. Everyone looks nice and listens carefully. It feels important!
429759,"['A street with several vendor stalls and people walking around.', 'An open-air produce market on a Southeast Asian street.', 'A man walking towards a market with fresh produce.', 'Covered and uncovered produce is sitting on tables at a market.', 'A busy market, lined a variety of fruit stalls.']",There is a busy market with lots of people. Stalls are full of colorful fruits and fresh veggies. A man walks to find yummy food!
122418,"['Black and white photo of a man in a tie smiling.', 'A formally dressed young man is posing for the camera. ', 'A boy dressed in a sweater, shirt, and tie is smiling.', 'A guy in a shirt and tie posing for a picture.', 'A young man in a suit and tie standing in front of a curtain. ']",A happy man in a nice suit stands by a curtain. He has a big smile and a shiny tie. He looks very fancy and ready for fun!
574808,"['a number of people in a cap and gown', 'A man standing in the middle of a class of graduates.', 'Man in graduation cap and clothes looking to camera in crown of graduates', 'A group of people dressed in graduation gowns and hats and one man looking towards the camera.', 'A young man in cap and gown smiles next to his fellow graduates. ']",Many happy people wear special clothes and hats. They are all finished with school! One man smiles and looks at the camera. Everyone is proud!
446260,"['A guy wearing a white shirt and striped tie.', 'A man wearing an unbuttoned dress shirt and an untied tie', 'A man with beard and unbuttoned shirt with tie.', 'An unshaven man with an unbuttoned shirt and tie.', 'Young man wearing shirt open in front with a tie draped around the collar.']","There is a man with a white shirt and a funny striped tie. His shirt is open, and his tie is all loose. He has a beard and looks a bit silly!"
402123,"['A baby elephant walks in a fenced area next to old wood and a purple sun umbrella on the other side on the fence.', 'A small elephant standing next to a wire fence.', 'An elephant with its trunk down is in an enclosure.', 'An elephant in dirt area next to tree trunk and fence.', 'An elephant that is walking in an enclosure. ']",A baby elephant walks in a little yard. There is a big tree and a purple umbrella nearby. The elephant looks happy and curious!
91756,"['A man in black shirt and tie standing next to fence outside.', 'A man in a tie standing next to some people.', 'A man posing for pic in a purple tie.', 'A man wearing sunglasses, a black shirt, purple tie and grey pants.', 'The man is dressed up with a tie posing for a picture. ']",There is a man in a black shirt and a purple tie. He stands by a fence with some friends. He looks cool in his sunglasses!
